	osa_location	osbp_location	A_pS_mean	A_pS_std	A_pS_min	A_pS_max	Bp_pS_mean	Bp_pS_std	Bp_pS_min	Bp_pS_max	C_pS_mean	C_pS_std	C_pS_min	C_pS_max	A-Bp_pS_mean	A-Bp_pS_std	A-Bp_pS_min	A-Bp_pS_max	A-C_pS_mean	A-C_pS_std	A-C_pS_min	A-C_pS_max	Bp-C_pS_mean	Bp-C_pS_std	Bp-C_pS_min	Bp-C_pS_max	A_pN_mean	A_pN_std	A_pN_min	A_pN_max	Bp_pN_mean	Bp_pN_std	Bp_pN_min	Bp_pN_max	C_pN_mean	C_pN_std	C_pN_min	C_pN_max	A-Bp_pN_mean	A-Bp_pN_std	A-Bp_pN_min	A-Bp_pN_max	A-C_pN_mean	A-C_pN_std	A-C_pN_min	A-C_pN_max	Bp-C_pN_mean	Bp-C_pN_std	Bp-C_pN_min	Bp-C_pN_max
YSG_0730	1.52241346919105	2.800213503738953	0.17106223462061054	0.17444612770551088	0.0	0.38961183405627847	0.031102208028442192	0.030658948519407377	0.0	0.14049586776859505					0.1550963511531895	0.15833460519839204	0.004132231404958678	0.43061050733710615	0.28286822843924997	0.1459539122961167	0.0	0.3862513426423201	0.4046767063887235	0.008514017920043887	0.3862513426423201	0.4267679164689131	0.023403239334107054	0.02382679964635347	0.0	0.06447624094682922	0.0021490858773696455	0.002758383652881065	0.0	0.011749347258485645					0.020033361339575853	0.023180124678140335	0.0	0.07111733582321823	0.04472292707279632	0.02072620790441958	0.0	0.060771194040146255	0.06267674965781898	0.001550677150409347	0.05917418098164665	0.06742052485598467
YSG_0731	0.3523357432013769	2.174722025832766	0.0012556228506059716	0.0012069819710798706	0.0	0.003792667509481678	0.024637825571494954	0.010771964580387984	0.0	0.06848787336592235					0.2678730808707689	0.00495323592405379	0.2577876552261384	0.2818571626853097	0.2685427179764837	0.0009148184465038569	0.26782674306194193	0.26986367093792096	0.3384224706265789	0.0031690918326153826	0.33026855668631006	0.34618599332254485	0.00034676475413070835	0.0003893992006731873	0.0	0.0012817773979918788	0.0074681811207255476	0.003609405746353749	0.0	0.0240825572106098					0.10905300990895185	0.0014697109620692983	0.10468936730844466	0.11404276936474886	0.10185383153454357	0.00034898690477219556	0.10094040166674202	0.10251349533044013	0.13300545918492165	0.0018202296439764547	0.12758668672025597	0.13644020400838042
YSG_0732	0.0111051380378657	0.2878917729435758	0.006528760797052723	0.02153408287787907	0.0	0.0915415657788539	0.08051881838047868	0.03392355197702759	0.0	0.1747022121384005					0.3132022231172743	0.013868257719912784	0.28919880346026333	0.3677886005923238	0.361159698353883	0.014101001377657353	0.28406865301486856	0.3645086592992134	0.3480598112422435	0.011041955310298918	0.3251843448667043	0.3746814738292009	0.0012335379788274072	0.0027319020028720416	0.0	0.013071167996042818	0.012413062675396307	0.004830910579453494	0.0	0.02573529411764712					0.045294883310513	0.0028767988957196147	0.039861248200004196	0.058671224837565476	0.05116093953122654	0.002185171025417218	0.039645673176724516	0.053324876639331685	0.0610871782370509	0.0024254256196063017	0.055762988412683095	0.06883650158412565
YSG_0733	1.943399156626506	2.087733144799456	0.086969164869457	0.06798221781145297	0.0	0.24393134629735372	0.08322908422143184	0.040767611851627715	0.0	0.308293088227658					0.25775764505558507	0.05393275780013757	0.10321102039019979	0.3830391560154196	0.37639666697415686	0.025313325713480755	0.31645099567713203	0.414479431428585	0.43380062168844724	0.013679673640340867	0.3438884926156768	0.45900287869071954	0.02465169186051101	0.020130439073316627	0.0	0.07287565117298984	0.020883731104787483	0.012481089006775341	0.0	0.10136560715931217					0.07293512575835731	0.01647185826223842	0.036166286208300785	0.11133642535592156	0.09897120963735305	0.006908323523314123	0.08125750192672564	0.10752298576967731	0.11913406883750757	0.0043141829240107895	0.0891549201034394	0.13207709503862378
YSG_0734			0.0029658383133903932	0.0028333068823673114	0.0	0.010447761194029835	0.0013708784364131553	0.003170863993063712	0.0	0.013452914798206256					0.0025576099420528504	0.003275843063675574	0.0	0.01494768310911806									0.00042251233037354774	0.000683878732168275	0.0	0.0030234315948601664	0.00037297783684688376	0.0007694928579123602	0.0	0.004534005037783375					0.00040013519677642244	0.0007407617247944794	0.0	0.0045351473922902496								
YSG_0735	2.452216390361446	1.5492305479265804	0.00251177394034537	0.007994592024627665	0.0	0.04395604395604395	0.03615843495112064	0.03257689920007502	0.0	0.13043478260869565					0.36899499263636426	0.011932660418597805	0.33241758241758246	0.43478260869565216	0.44247747594020875	0.005736190408175276	0.41032608695652173	0.4526397515527951	0.4840622296163057	0.021829683585791248	0.4470046082949308	0.5120967741935484	0.0003861003861003858	0.0015683471823621587	0.0	0.006756756756756756	0.0004518619829989099	0.002095477834549632	0.0	0.010169491525423726					0.03772719522605745	0.0020660889144789515	0.03728813559322031	0.055743243243243236	0.02471888885932467	0.0012005802446906281	0.02451108213820077	0.0317191283292978	0.04239276419004089	0.0014960355707953799	0.04209183673469387	0.052300242130750595
YSG_0736	2.584468488812393	0.8388213528212101	0.0017552986986439625	0.0016695452933133037	0.0	0.005208333333333333	0.03922969066607716	0.01692099448380957	0.0	0.08950320014913318					0.40818943262041996	0.007173943047715426	0.38526017462408235	0.42646130254374837	0.35878094119925535	0.0012784934996864109	0.3560987198417017	0.36079179432102565	0.45817265286829517	0.007081490698145062	0.4401021753988243	0.47497325267987556	0.0008313657195550023	0.0006195026978474898	0.0	0.0019157088122605406	0.01415938689371774	0.007716673500917901	0.0	0.036828444444444525					0.1553894056955414	0.002917846463196665	0.1452356751066714	0.16112570194934517	0.1478239656441032	0.0007561580411035735	0.14656466865802353	0.14874913251611427	0.20742274226842852	0.0015085389352436107	0.20325678518449655	0.21021261800896812
YSG_0737	0.7793787786574872	0.2019384738273283	0.0034302472407550344	0.0043798804862094365	0.0	0.02017067494181533	0.03150463189148163	0.019546564184689277	0.0	0.09101471727343134					0.4276598459888797	0.00815097203105917	0.4076469030973924	0.45402455136674336	0.3117345219630618	0.001958948854429443	0.311086026834058	0.3213918666228925	0.4292489615563401	0.009817081787839133	0.41203912504228185	0.4565933989727211	0.0006609222801750883	0.0008463701811247838	0.0	0.003313086692435118	0.008493058350240515	0.005459849978474877	0.0	0.023981983737724807					0.11947624655756925	0.0026359518216828685	0.11512422102201918	0.1276169411640798	0.09899948315266145	0.0006001406766653624	0.0986766815386725	0.1003167738611492	0.13562230555509996	0.002278660403557686	0.13195211191821368	0.14097972748421403
YSG_0738	0.9227360151462995	1.024190515975527	0.001921511154535089	0.005165286634207933	0.0	0.028089887640449424	0.039911815455400554	0.03087380627573878	0.0	0.08691910499139413					0.391727807542709	0.01035825985364209	0.35953623188405787	0.4079119332462048									8.021819348628276e-05	0.0003762566789526205	0.0	0.001845018450184503	0.01676757103548229	0.01168382854910541	0.0	0.045378151260504214					0.09263013303800147	0.0031372933361117727	0.08702522029778186	0.09981101700846927								
YSG_0739	1.8626345163511189	0.4131971849082257	0.027966047061058895	0.019051383447778115	0.0	0.06480558325024927	0.04187805624962664	0.028213244306590016	0.0	0.12685790021774118					0.04306919864826535	0.01845984058017357	0.0	0.12046314851926078									0.006749210988423704	0.005249713581436763	0.0	0.019383753501400546	0.010635069050082227	0.007343190106781704	0.0	0.039650537634408574					0.010843034199203412	0.005570168219947634	0.0	0.0342676667982629								
YSG_0740	1.8616249583476765	0.4152683487423521	0.056608415570734476	0.05951200079223978	0.0	0.14864864864864863	0.05130660765262784	0.057045456242938004	0.0	0.16778523489932887					0.09527433131007436	0.05649590197344865	0.0	0.16778523489932887									0.008057746929564565	0.00820854242071882	0.0	0.023255813953488375	0.009441207741996593	0.010027925234448239	0.0	0.029661016949152536					0.013371042112669781	0.008554157346248594	0.0	0.029661016949152536								
YSG_0741	1.8505198203098108	0.4266597498300475	0.03157925855314426	0.022700338433881986	0.0	0.075134168157424	0.026564589072493098	0.01914457846551533	0.0	0.09335727109515264					0.031336512151241655	0.01979113791779848	0.0	0.08243727598566311									0.005850183038693533	0.005334876104800848	0.0	0.013888888888888899	0.007515339035003338	0.005723619372433171	0.0	0.024858044164037873					0.007084370752436487	0.0054113463374849385	0.0	0.01857864357864359								
YSG_0742b	0.589581874010327	0.0683484065261726	0.008424199930200452	0.00781897062675763	0.0	0.03407195615916123	0.010916406875913743	0.008294736970446717	0.0	0.052554744525547356					0.29949645060992197	0.00769137219153765	0.27479644146310767	0.3192517662170837	0.28363267464813946	0.003366058844663755	0.26936274509803876	0.289676147564066	0.38270801853235925	0.004591801259468605	0.37228317900586777	0.39760005350199173	0.0033331299202163296	0.00300636657584226	0.0	0.012972012438916053	0.003023659825940958	0.002975134100942759	0.0	0.013668430335097015					0.06360837682639726	0.002263148899631814	0.05570796460176995	0.07317523042428305	0.06863391991928766	0.0013227156630582458	0.06663385349148362	0.07214241729843233	0.09945955543675898	0.0011101518644916857	0.09587238617072105	0.10294725483635304
YSG_0743	2.736911747332186	1.9365381849082255	0.011434530436202186	0.020331760465632585	0.0	0.054643651381976015	0.03848941507158606	0.025687650909668593	0.0	0.12191265060240952					0.30492321928969407	0.007182340255651367	0.2696456725582938	0.3212218772756887	0.196554128851793	0.015476396350037443	0.1542786856439992	0.20624076809453462	0.3101610762048447	0.006792643028303488	0.2834234807508748	0.3239241854702301	0.002518189127548254	0.004286099312991065	0.0	0.012319950965369303	0.009302302587376247	0.005448106146561221	0.0	0.027218045112781978					0.05057689377071413	0.0035690332516801616	0.042848353912408974	0.06307758201392369	0.03822622000276496	0.0028145892462932602	0.030596854126265907	0.04065565112418893	0.06602257090154096	0.002975322033354803	0.05830336422456853	0.07216570371807718
YSG_0744			0.002011892812817985	0.004211962910480482	0.0	0.017621145374449337	0.012596123258405397	0.026332300782621554	0.0	0.10154525386313466					0.3652947562115778	0.007311065737994116	0.3280189681955685	0.3894273127753302	0.2154747271998245	0.0032345865422835807	0.2023489932885906	0.2179054054054054	0.32943273196949147	0.008517074051420109	0.28635490070467656	0.34694258016405666	0.0006602807698186416	0.0013818995255389733	0.0	0.0072202166064981995	0.0005860880485439296	0.001533156174976821	0.0	0.008676789587852504					0.09258314855272319	0.0011769916945780158	0.08796469444236672	0.09725036179450079	0.06832622333044572	0.000877500430339478	0.06533477321814257	0.06879049676025921	0.09669669172588369	0.001128887928177183	0.09569234461243106	0.10236382322713264
YSG_0745	1.1246476158347678	1.4104625710401086	0.051792920645205034	0.07308182920014843	0.0	0.17161716171617158	0.02593894761657655	0.024805564280000022	0.0	0.10370370370370367					0.09229762558637769	0.057094043070530634	0.04987531172069825	0.23086419753086415									0.005914890059940277	0.007705417757096754	0.0	0.020900667959491494	0.002998981953069594	0.0029072522351164232	0.0	0.012679245283018878					0.017356528066444474	0.006879901934435695	0.012048192771084336	0.035427706283118865								
YSG_0746	2.926708651979346	0.0818109714479945	0.0010387737968207136	0.001344937085554345	0.0	0.006582278481012664	0.028708720452528955	0.04877664407934915	0.0	0.3262096095019208					0.3153284267306205	0.00855997161051411	0.26760326898637327	0.33904018686627396									0.0006777889955747414	0.0006140887484750036	0.0	0.002320185614849192	0.0058096465415933335	0.01097364211538963	0.0	0.07393201560760541					0.057881773026431105	0.001850673302079068	0.05521992889327176	0.06510924715316391								
YSG_0747	1.9211888805507744	0.5084707212780422	0.0012952447292690792	0.001955545615598462	0.0	0.009655172413793085	0.03061895957713099	0.017448420049224086	0.0	0.0803827751196171					0.3566148751453908	0.007441845844090301	0.34245669264968104	0.3838740755817891									0.0012851890593839855	0.0018023753937227432	0.0	0.008723043372910114	0.006039885840810881	0.003504149235437155	0.0	0.022973416475221553					0.08361588116816072	0.002471954393162535	0.07785890082844406	0.09402697577777125								
YSG_0749	0.7248626464716007	3.015614542488103	0.0034327219849771954	0.004159414620035887	0.0	0.015384615384615398	0.028240268251389034	0.021411873045810003	0.0	0.10966057441253271					0.40588161788562693	0.0068833162289146715	0.3872266179752488	0.4440414507772025	0.44294038328079743	0.0034386138683318696	0.436572572720126	0.4497810132575761	0.3528139272194729	0.0064025421688070705	0.33687535705884336	0.3665018616858941	0.0014351719784597837	0.0016327258165738702	0.0	0.00548446069469835	0.0021682716301283603	0.0020782591102449805	0.0	0.012709940989559682					0.07179461183884163	0.0019020357696284244	0.06826461334658052	0.0794348048905483	0.11076704324718119	0.0011450245058207532	0.10931528798862092	0.11378806573783687	0.07609125528973018	0.001462189008833363	0.07523291925465833	0.08510489510489506
YSG_0750	0.0898506623063683	2.129156421481985	0.0010758242356279026	0.0025441945718428067	0.0	0.015267175572519094	0.028170923604131034	0.02092063388982209	0.0	0.08401663695781349					0.31338620095880737	0.008234548836966822	0.29185633953675216	0.333270852858482									0.00042762004868079505	0.0009477821336436076	0.0	0.004941599281221921	0.007166244423552127	0.004368971634896571	0.0	0.017212301587301578					0.10495777924620554	0.003231491589314831	0.09699955217196594	0.11215088039466548								
YSG_0751	1.0610454616179	2.48436101903467	0.0011395923389991563	0.002395021036585303	0.0	0.012949640287769761	0.06494505607152477	0.026736788079559107	0.0	0.12499710118039911					0.3305683839451644	0.010011719228213823	0.30055017029080383	0.3590112525364319	0.2636634569933126	0.0017927302206219176	0.25954599761051345	0.27276149326524907	0.3757227079504674	0.011160022603219558	0.35254761038204024	0.39661641541038484	0.0007120275190196242	0.0009409041356797065	0.0	0.003890104546559693	0.010244494668417052	0.0055304123627096455	0.0	0.026264035039607638					0.06876031063480677	0.0015318804576077182	0.06601441765753974	0.07439797730192371	0.05096297440696601	0.0009461524262051025	0.04963529657634446	0.053880949933175694	0.08667104476568077	0.001646435440169859	0.08420165149899576	0.0900177586690345
YSG_0752	1.9151315325301208	1.931360275322909	0.0007293472700237095	0.0012342278706179446	0.0	0.005882352941176485	0.03190820558436509	0.021715833168328223	0.0	0.09965466206216105					0.3246163688972484	0.007068451858229998	0.3113173405025339	0.3390751628793904	0.338239120188674	0.000798827962981911	0.33794797365189283	0.3410661947685676	0.42283650026493	0.00702108537559443	0.41053654651643007	0.43396615019401286	8.714595471852622e-05	0.0002223306612955641	0.0	0.0012634238787113108	0.006249998209673438	0.004241223926175613	0.0	0.018416992177488028					0.0832435506208939	0.0012288951732182438	0.08031364743831737	0.08713767848705326	0.09351976362064099	0.00022796957902120686	0.09339605124713769	0.09446195880622134	0.10861675324072324	0.001258901625235066	0.10601051295069834	0.11294686499265429
YSG_0753	1.1882497700516352	2.690441820530252	0.0011047951678748878	0.0019920325882942006	0.0	0.010819165378670774	0.05316232766880633	0.028237873578257397	0.0	0.12398696360673526					0.3565766362652157	0.007263248638755801	0.3223799729092461	0.37686322686322693									0.0004724422169940199	0.0006798957826545783	0.0	0.00262950302392848	0.012843197049568227	0.008849530051321455	0.0	0.03807814119123724					0.15867044134322514	0.005879144732126619	0.13776045570379256	0.16634989695443092								
YSG_0754	0.5825149679862307	0.0621349150237933	0.0	0.0	0.0	0.0	0.00991632684798063	0.008719403499099027	0.0	0.06336633663366323					0.261057999602751	0.0038691202457379072	0.2551163675346677	0.27042915931804773	0.31685273221544763	0.00017586399731527386	0.3158894854316215	0.31688484044157506	0.3281783031424907	0.0030435834463860244	0.31913732286258084	0.3325859424908685	0.0001574204043080721	0.0005994390407218206	0.0	0.002440016266775117	0.002708503772849596	0.0017203315843361871	0.0	0.007000129632030236					0.04778552882107032	0.0009242226519751246	0.04581866934808117	0.05230094554336368	0.04937792830362135	0.00048490412595792153	0.04928939732761655	0.05203385758376618	0.05466964605507277	0.0010810730470742803	0.052041404914474	0.056674139991506216
YSG_0755	0.5643429239242685	2.447080070020394	0.0	0.0	0.0	0.0	0.009531240004909299	0.01042609467857647	0.0	0.04556962025316453					0.5189487452195419	0.010314400464561991	0.49984496124030986	0.5565832017444917	0.33001137348963444	2.220446049250313e-16	0.3300113734896342	0.3300113734896342	0.5442872343325245	0.00853367652928341	0.5305407209612814	0.565854586981347	0.0	0.0	0.0	0.0	0.00598422980734292	0.005274950938142637	0.0	0.02307692307692309					0.1675359845822129	0.0029496457567946125	0.1579866461222394	0.17409114183307736	0.10348354178055963	4.163336342344337e-17	0.10348354178055959	0.10348354178055959	0.20552467879477676	0.0033408872493125956	0.1932255581216321	0.21381847914963212
